age;gender;education_level;government_region;W8wave5;W8wave6;W8wave7;w1rwa11;w1rwa21;w1rwa31;w1wing1a;w1EQUALITY1;w2UKparty1;w2UKparty2;w2UKparty3;w2trdegl5;w2trdegl7;w2trdegl8;w2trdegl9;w2efftrst1;w2efftrst2;w2efftrst3;w2efftrst4;w2efftrst5;w2efftrst6;w2efftrst14;w2efftrst15;w2efftrst16;w2efftrst18;w2natid1;w2natid2;w2natid3;w2natid4;w2eupan1;w2eupan2;w2eupan3;w2eupan4;w2eupan5;w2eupan6;w2eupan7;w2eupan8;w2eupan9;w2eupan10;w5econ1;w5econ2;w5econp1;w5econp2;w5EUref1;w6econ1;w6econ2;w6econp1;w6econp2;w6EUref1;w7cgreed;w7banks;w7EUref1;Weight_wave10;w10econ1;w10econ2;w10econp1;w10econp2;w10EUref1
43;Male;Other technical, professional or higher qualification;East Midlands;1.480.627.063.810.590;1.440.078.971.720.700;143.354.454.546.657;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little better;Stayed the same;Stay the same;Stay the same;2;Gotten a little better;Stayed the same;Stay the same;Stay the same;I would not vote;Neither agree nor disagree;Agree;2;;;;;;
66;Female;University or CNAA first degree (eg BA, B.Sc, B.Ed);West Midlands;1.139.147.016.392.510;1.073.485.531.435.290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little better;Stayed the same;Stay the same;Get a little better;1;Stayed the same;Stayed the same;Stay the same;Stay the same;1;;;;;;;;;
67;Male;City and Guild certificate - advanced;Wales;.8458518577534418;.8146073396353161;.7999402531976633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little better;Got a little worse;Get a little worse;Get a little better;2;Stayed the same;Stayed the same;Get a little better;Get a little better;1;Agree;Agree;1;.8128611218734725;Got a little better;Got a little worse;Get a little worse;Get a little better;1
53;Male;GCE A level or Higher Certificate;South East;.6895539132837197;.674490720686638;.659227943825463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little worse;Got a little worse;Get a little worse;Stay the same;1;Stayed the same;Gotten a little worse;Get a little worse;Stay the same;1;Strongly agree;Strongly agree;1;.5944138951255202;Got a little better;Got a little worse;Get a little worse;Stay the same;1
60;Female;CSE grade 1, GCE O level, GCSE, School Certificate;South East;1.111.371.834.047.260;1.648.902.247.604.060;1.685.625.584.452.280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a lot better;Stayed the same;Stay the same;Get a little better;2;Gotten a little better;Stayed the same;Stay the same;Get a little better;I would not vote;Agree;Strongly agree;1;1.017.004.597.011.190;Got a little better;Got a little better;Stay the same;Get a little better;1
62;Male;City and Guild certificate;South East;;;;Agree;Agree;Agree;5;4;;;No-none;Positive effect;Positive effect;No effect;Positive effect;Neither agree nor disagree;Neither agree nor disagree;Disagree;Disagree;Disagree;Don’t Know;2;4;3;3;Extremely important;Extremely well;Always;Neither unimportant nor important;5;4;5;5;5;4;4;5;4;1;;;;;;;;;;;;;;;;;;;
64;Female;CSE grade 1, GCE O level, GCSE, School Certificate;South East;1.113.224.999.727.720;.8530809502650274;.8662159624427277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little worse;Stayed the same;Get a little worse;Get a little worse;3;Gotten a little better;Stayed the same;Stay the same;Get a little better;3;Agree;Agree;3;.4994103688595958;Stayed the same;Stayed the same;Stay the same;Get a little worse;3
33;Female;GCE A level or Higher Certificate;Yorkshire and the Humber;1.092.905.169.909.650;1.234.447.567.081.270;1.273.417.841.404.140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little better;Got a little better;Stay the same;Get a little better;1;Gotten a little better;Stayed the same;Stay the same;Get a little better;1;Strongly agree;Agree;1;;;;;;
65;Male;No formal qualifications;Scotland;.7369167218749194;.7259617997643462;.7020932807544062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little worse;Got a little worse;Get a little worse;Stay the same;1;Gotten a little worse;Gotten a little worse;Get a little worse;Get a little worse;1;Strongly agree;Strongly agree;1;.911337734521969;Got a little better;Got a lot worse;Get a little better;Get a little better;1
57;Female;GCE A level or Higher Certificate;East of England;.9623699691043509;.8900569103608531;.912152850892297;Strongly agree;Strongly agree;Disagree;3;1 - Government should get out of the business of promoting income equality.;Labour;;;Positive effect;Positive effect;Positive effect;Negative effect;Strongly agree;Strongly agree;Strongly disagree;Agree;Agree;Disagree;5;4;4;5;Neither unimportant nor important;Not at all;Never;Not important at all;4;5;5;5;5;3;5;5;5;1;Got a little worse;Got a lot worse;Get a little worse;Get a lot worse;1;Gotten a lot worse;Gotten a lot worse;Get a lot worse;Get a lot worse;1;Agree;Strongly agree;1;.7630633430395517;Got a lot worse;Got a lot worse;Get a lot worse;Get a lot worse;1
36;Female;University or CNAA first degree (eg BA, B.Sc, B.Ed);South East;1.118.194.859.621.050;.8419579284147275;.8557012768075453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stayed the same;Stayed the same;Stay the same;Stay the same;1;Stayed the same;Gotten a little better;Get a little worse;Stay the same;1;Agree;Agree;1;;;;;;
69;Female;Nursing qualification (eg SEN, SRN, SCM, RGN);South West;.8106320352242672;.8870094387572596;.8920204061970788;Strongly agree;Strongly agree;Strongly agree;4;3;Labour;;;Positive effect;Positive effect;Positive effect;Positive effect;Disagree;Neither agree nor disagree;Disagree;Neither agree nor disagree;Disagree;Neither agree nor disagree;3;2;4;5;Extremely important;Extremely well;Don’t know;Extremely important;3;3;3;4;4;3;3;4;3;1;Got a little better;Got a little worse;Get a little worse;Get a little better;1;Gotten a little better;Stayed the same;Stay the same;Get a little better;1;Strongly agree;Neither agree nor disagree;1;;;;;;
50;Male;University or CNAA first degree (eg BA, B.Sc, B.Ed);Scotland;.6978996331225966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a lot worse;Got a lot worse;Don't know;Don't know;1;;;;;;;;;;;;;;
26;Female;No formal qualifications;Yorkshire and the Humber;1.729.422.575.001.130;180.286.831.061.325;161.397.328.979.306;Strongly agree;Strongly agree;Disagree;3;5;Labour;;;No effect;Negative effect;Positive effect;No effect;Agree;Agree;Disagree;Agree;Neither agree nor disagree;Neither agree nor disagree;5;5;4;5;Very important;Extremely well;Always;Extremely important;5;2;5;1;4;5;1;4;5;2;Got a little better;Stayed the same;Get a little worse;Get a little worse;3;Gotten a little worse;Gotten a little worse;Get a little worse;Get a little worse;3;Strongly agree;Strongly agree;3;;;;;;
28;Female;GCE A level or Higher Certificate;West Midlands;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;Female;CSE grades 2-5;East of England;.7212526220454611;.7459770029488496;.7661947678289868;Strongly agree;Strongly agree;Strongly agree;5;1 - Government should get out of the business of promoting income equality.;No-none;;;Negative effect;Don’t know;Negative effect;Negative effect;Don’t Know;Don’t Know;Don’t Know;Don’t Know;Disagree;Agree;4;4;4;5;Very important;Don’t know;Don’t know;Extremely important;3;3;5;4;5;4;5;4;4;5;Don't know;Got a lot worse;Get a lot worse;Don't know;2;Stayed the same;Gotten a lot worse;Don't know;Don't know;2;Don't know;Agree;2;.6455009669428853;Don't Know;Got a little better;Don't know;Don't know;2
67;Male;University or CNAA first degree (eg BA, B.Sc, B.Ed);North West;;;;Agree;Agree;Neither agree nor disagree;5;2;;;No-none;No effect;Positive effect;No effect;Positive effect;Neither agree nor disagree;Agree;Neither agree nor disagree;Agree;Neither agree nor disagree;Neither agree nor disagree;3;3;2;4;Neither unimportant nor important;Very well;Don’t know;Neither unimportant nor important;2;2;2;3;3;3;3;1;2;1;;;;;;;;;;;;;;;;;;;
41;Female;City and Guild certificate;London;1.512.264.716.466.940;1.336.519.141.696.900;;Agree;Neither agree nor disagree;Neither agree nor disagree;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Don't know;Stayed the same;Stay the same;Don't know;2;Don't know;Gotten a little worse;Don't know;Stay the same;2;;;;;;;;;
65;Female;University or CNAA first degree (eg BA, B.Sc, B.Ed);London;1.138.118.812.138.580;.8727067491178317;.8669141105582483;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little better;Stayed the same;Stay the same;Get a little better;1;Gotten a little better;Gotten a little better;Stay the same;Get a little better;1;Agree;Agree;1;.8122358174547465;Got a little better;Stayed the same;Don't know;Don't know;1
36;Male;University or CNAA higher degree (eg M.Sc, Ph.D);London;;;;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;4;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;Female;CSE grade 1, GCE O level, GCSE, School Certificate;West Midlands;;;;Strongly agree;Strongly agree;Neither agree nor disagree;5;4;;United Kingdom Independence Party (UKIP);;Don’t know;Don’t know;Don’t know;Don’t know;Agree;Neither agree nor disagree;Strongly agree;Neither agree nor disagree;Strongly disagree;Agree;5;4;5;5;Very important;Very well;Don’t know;Very important;4;3;4;3;5;3;3;3;3;2;;;;;;;;;;;;;;;;;;;
51;Male;Teaching qualification (not degree);South West;.8549806981950521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a lot worse;Got a little worse;Stay the same;Stay the same;3;;;;;;;;;;;;;;
63;Male;Scottish Higher Certificate;North East;.6111961102801814;.4969726744092965;.4668585031867117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little worse;Got a little worse;Get a little worse;Stay the same;1;Gotten a little worse;Stayed the same;Stay the same;Stay the same;2;Strongly agree;Agree;2;.3987880835313867;Stayed the same;Stayed the same;Stay the same;Get a little worse;1
69;Female;No formal qualifications;Scotland;.2895546997714906;.2740994623880583;.2738391714587622;Strongly agree;Strongly agree;Strongly agree;5;3;;British National Party (BNP);;No effect;No effect;Negative effect;Negative effect;Agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Disagree;Neither agree nor disagree;5;4;5;5;Extremely important;Very well;Don’t know;Extremely important;4;3;5;4;5;5;3;4;5;2;Stayed the same;Stayed the same;Get a little worse;Get a little worse;2;Gotten a little worse;Gotten a lot worse;Get a little worse;Stay the same;3;Strongly agree;Strongly agree;3;.4408059527512388;Stayed the same;Stayed the same;Stay the same;Don't know;3
36;Female;University or CNAA first degree (eg BA, B.Sc, B.Ed);South East;.7240706745105675;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stayed the same;Got a little worse;Get a little worse;Stay the same;2;;;;;;;;;;;;;;
33;Male;GCE A level or Higher Certificate;South East;.8974544193617563;;;Agree;Neither agree nor disagree;Agree;7;3;;;No-none;Negative effect;Don’t know;No effect;Don’t know;Disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Disagree;3;4;3;3;Very important;Extremely well;Always;Very important;3;3;3;3;3;3;3;3;3;3;Stayed the same;Stayed the same;Get a little better;Get a little better;2;;;;;;;;;;;;;;
46;Male;CSE grade 1, GCE O level, GCSE, School Certificate;Yorkshire and the Humber;116.863.483.253.032;1.671.459.493.751.960;1.660.494.562.206.600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little better;Got a little better;Get a little better;Get a little better;3;Gotten a little better;Gotten a little better;Get a little better;Get a little better;3;Neither agree nor disagree;Neither agree nor disagree;3;;;;;;
34;Female;University or CNAA first degree (eg BA, B.Sc, B.Ed);South West;.6893772718095921;.8419579284147275;.8557012768075453;Agree;Agree;Neither agree nor disagree;5;4;;Don't know;;Don’t know;Negative effect;Negative effect;Negative effect;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Disagree;Neither agree nor disagree;Neither agree nor disagree;3;3;3;5;Very important;Don’t know;Don’t know;Extremely important;3;2;3;3;3;3;3;3;2;1;Got a little better;Stayed the same;Get a little worse;Get a little better;2;Gotten a little better;Stayed the same;Stay the same;Get a little better;1;Don't know;Agree;1;.7767117049976436;Don't Know;Got a little worse;Get a lot worse;Don't know;1
53;Male;University or CNAA first degree (eg BA, B.Sc, B.Ed);Yorkshire and the Humber;.8822325710911308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little worse;Got a little worse;Get a little worse;Get a little worse;1;;;;;;;;;;;;;;
61;Male;University or CNAA first degree (eg BA, B.Sc, B.Ed);Scotland;.5734151636333762;.4755955207657294;.4558523872167842;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little worse;Got a little worse;Get a little better;Get a little worse;1;Gotten a little worse;Gotten a little better;Get a little better;Get a little better;1;Strongly agree;Strongly agree;1;.7654469288591934;Got a little worse;Got a little better;Get a little better;Get a little worse;1
57;Female;CSE grade 1, GCE O level, GCSE, School Certificate;North West;.9694140296273608;1.251.690.766.748.470;1.239.026.515.292.480;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;4;5;;;Labour;Don’t know;Don’t know;Don’t know;Don’t know;Disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Agree;3;3;3;3;Extremely important;Very well;Sometimes;Extremely important;5;3;3;5;5;2;3;2;2;2;Got a little worse;Got a little worse;Don't know;Get a little worse;1;Gotten a little better;Gotten a little worse;Get a little worse;Don't know;1;Neither agree nor disagree;Agree;1;1.311.643.567.159.280;Got a lot worse;Got a little worse;Don't know;Don't know;1
84;Male;Recognized trade apprenticeship completed;East of England;1.352.745.305.020.660;1.024.891.809.848.130;1.098.608.888.096.640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little better;Stayed the same;Get a little worse;Get a little better;3;Gotten a little better;Stayed the same;Get a little better;Get a little better;3;Strongly agree;Strongly agree;1;.9119852308688825;Got a little better;Stayed the same;Get a little better;Get a little better;1
43;Male;University or CNAA higher degree (eg M.Sc, Ph.D);South East;.5800623495240793;.4816432112675934;.4687423922200102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little worse;Stayed the same;Stay the same;Stay the same;1;Stayed the same;Stayed the same;Get a little better;Stay the same;3;Strongly agree;Strongly agree;1;.4597217824838586;Got a little better;Stayed the same;Get a little better;Don't know;1
56;Male;University or CNAA higher degree (eg M.Sc, Ph.D);South West;.8939250426598235;.6815694967510146;.6852255478597922;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little better;Stayed the same;Get a little worse;Get a little better;1;Gotten a little better;Stayed the same;Get a little worse;Get a little better;1;Strongly agree;Strongly agree;1;.7352380119441372;Got a little better;Stayed the same;Stay the same;Get a little worse;1
57;Male;University or CNAA first degree (eg BA, B.Sc, B.Ed);South East;.9644680757134518;1.003.011.372.137.320;.9942001573325651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little worse;Stayed the same;Stay the same;Stay the same;1;Gotten a little worse;Stayed the same;Stay the same;Get a little worse;1;Strongly agree;Strongly agree;1;1.053.855.451.491.670;Stayed the same;Stayed the same;Get a little worse;Get a little worse;1
36;Male;University or CNAA first degree (eg BA, B.Sc, B.Ed);London;103.124.619.015.239;1.107.234.561.223.420;1.119.481.838.241.140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little better;Got a little better;Get a little better;Get a little better;3;Gotten a little better;Gotten a little better;Get a little better;Get a lot better;3;Strongly disagree;Strongly disagree;3;1.217.968.473.208.250;Got a little better;Got a little better;Get a little better;Get a little better;3
70;Female;University or CNAA higher degree (eg M.Sc, Ph.D);East Midlands;.8871976560535623;.7322935676849591;.7189985992136777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little better;Stayed the same;Stay the same;Get a little better;3;Gotten a lot better;Gotten a little better;Stay the same;Get a little worse;3;Agree;Agree;3;;;;;;
44;Male;Other technical, professional or higher qualification;South East;;;;Disagree;Neither agree nor disagree;Neither agree nor disagree;7;4;Conservative;;;Negative effect;Positive effect;Positive effect;Positive effect;Agree;Agree;Strongly disagree;Agree;Agree;Disagree;3;2;3;3;Very important;Very well;Always;Very important;2;2;3;2;5;2;2;2;3;2;;;;;;;;;;;;;;;;;;;
44;Male;Refused;North West;;;;Donâ€™t know;Donâ€™t know;Donâ€™t know;5;4;Conservative;;;Negative effect;Positive effect;Negative effect;Negative effect;Agree;Agree;Agree;Agree;Agree;Neither agree nor disagree;4;4;4;4;Neither unimportant nor important;Not very well;Sometimes;Neither unimportant nor important;5;4;4;4;4;3;4;3;2;3;;;;;;;;;;;;;;;;;;;
60;Male;University or CNAA higher degree (eg M.Sc, Ph.D);East Midlands;.820071002750877;;;Agree;Agree;Disagree;3;7 -  Government should do more to reduce income inequality.;;Labour;;Negative effect;Positive effect;No effect;Negative effect;Agree;Neither agree nor disagree;Disagree;Agree;Disagree;Neither agree nor disagree;4;3;4;5;Very important;Very well;Quite Often;Very important;2;2;1;2;2;1;2;3;3;2;Got a little worse;Stayed the same;Stay the same;Get a little worse;1;;;;;;;;;;;;;;
40;Male;University or CNAA higher degree (eg M.Sc, Ph.D);South East;.4639277666067788;.7863887661578662;.8265182220154857;Agree;Strongly agree;Neither agree nor disagree;6;3;;;No-none;Negative effect;Positive effect;Positive effect;Positive effect;Agree;Strongly agree;Strongly disagree;Strongly agree;Strongly agree;Strongly disagree;2;1;1;1;Extremely important;Extremely well;Always;Extremely important;3;2;1;2;4;1;2;1;2;1;Got a little better;Got a little worse;Stay the same;Get a little better;3;Gotten a lot better;Gotten a little worse;Get a little worse;Get a lot better;3;Disagree;Strongly disagree;3;.3298124379875222;Got a little better;Stayed the same;Stay the same;Get a little better;3
